CustomerId,CustomerName,Country,City,TotalSpend,PurchaseCount,FirstPurchaseDate,LastPurchaseDate,ValueTier,PrimaryGenre
2734,Camille Vincent,France,Nîmes,92.11000000000001,14,2022-03-17 00:00:00,2024-01-14 00:00:00,Gold,Pop
2735,Andreas Schulz,Germany,Dresden,200.19,21,2020-05-15 00:00:00,2022-04-10 00:00:00,Platinum,TV Shows
2736,Noah Van Dijk,Netherlands,Groningen,24.76,5,2021-06-25 00:00:00,2021-12-10 00:00:00,Bronze,Rock
2737,Michael Wolf,Germany,Hamburg,132.82999999999998,17,2023-09-04 00:00:00,2025-08-18 00:00:00,Platinum,Rock
2738,Maria Carvalho,Brazil,Porto Alegre,40.23,5,2025-06-13 00:00:00,2025-11-19 00:00:00,Silver,Latin
2739,Jade De Smedt,Belgium,Mons,59.78999999999999,10,2022-05-09 00:00:00,2023-06-28 00:00:00,Silver,Alternative & Punk
2740,Valentina Lopes,Brazil,Recife,79.17,11,2024-10-07 00:00:00,2025-12-25 00:00:00,Gold,Latin
2741,Mark Jackson,USA,Portland,42.75,6,2023-01-02 00:00:00,2023-08-27 00:00:00,Silver,Rock
2742,Grace Thompson,Australia,Adelaide,68.89999999999999,7,2024-09-02 00:00:00,2025-02-16 00:00:00,Gold,Latin
2743,Bartosz Nowakowski,Poland,Kraków,49.21,7,2023-08-27 00:00:00,2024-04-17 00:00:00,Silver,Rock
2744,Michal Pospíšil,Czech Republic,Plzeň,108.58,13,2023-06-28 00:00:00,2025-04-07 00:00:00,Platinum,Latin
2745,Wiktoria Lewandowski,Poland,Kraków,144.73000000000002,18,2023-01-16 00:00:00,2024-11-17 00:00:00,Platinum,Rock
2746,Leo Richard,France,Rennes,76.42999999999999,11,2022-02-14 00:00:00,2023-05-12 00:00:00,Gold,Alternative & Punk
2747,Andre Alves,Brazil,Brasília,15.08,2,2023-11-17 00:00:00,2024-01-21 00:00:00,Bronze,Alternative & Punk
2748,James Adams,USA,Chicago,48.52,8,2020-05-28 00:00:00,2021-04-05 00:00:00,Silver,Alternative & Punk
2749,David Young,USA,Houston,78.5,8,2020-07-24 00:00:00,2021-06-10 00:00:00,Gold,Sci Fi & Fantasy
2750,Manuela Silva,Brazil,Rio de Janeiro,95.05000000000001,16,2023-01-25 00:00:00,2024-11-17 00:00:00,Gold,Rock
2751,Donald Green,USA,Columbus,,0,,,Bronze,
2752,Inês Costa,Portugal,Coimbra,81.71000000000001,13,2022-09-07 00:00:00,2024-03-03 00:00:00,Gold,Rock
2753,Joseph Harris,USA,Philadelphia,139.38000000000002,20,2021-08-03 00:00:00,2023-12-28 00:00:00,Platinum,Rock
2754,Liam Lavoie,Canada,Hamilton,149.35,21,2023-09-23 00:00:00,2025-12-04 00:00:00,Platinum,Alternative & Punk
2755,Charlotte Thompson,Australia,Sunshine Coast,48.79,8,2023-01-28 00:00:00,2023-09-13 00:00:00,Silver,Rock
2756,Ana Lopes,Portugal,Viseu,38.62,6,2021-04-22 00:00:00,2021-11-11 00:00:00,Bronze,Rock
2757,Jesse Smit,Netherlands,Rotterdam,52.150000000000006,9,2025-01-22 00:00:00,2025-08-20 00:00:00,Silver,Electronica/Dance
2758,Mark Harris,USA,Memphis,93.44000000000001,13,2024-03-19 00:00:00,2025-11-04 00:00:00,Gold,Classical
2759,Oscar Svensson,Sweden,Stockholm,52.339999999999996,8,2022-01-13 00:00:00,2022-09-16 00:00:00,Silver,Rock
2760,Lukáš Marek,Czech Republic,Liberec,168.5,19,2023-10-16 00:00:00,2025-12-08 00:00:00,Platinum,Alternative & Punk
2761,Kathleen Williams,USA,Charlotte,146.14999999999998,20,2023-12-05 00:00:00,2025-12-10 00:00:00,Platinum,Rock
2762,Piotr Kowalczyk,Poland,Bydgoszcz,46.55,8,2019-05-25 00:00:00,2020-04-01 00:00:00,Silver,R&B/Soul
2763,Olivia Johnson,Canada,Mississauga,30.959999999999997,5,2024-08-19 00:00:00,2024-12-04 00:00:00,Bronze,Rock
2764,Andreas Schwarz,Germany,Stuttgart,38.15,7,2022-05-04 00:00:00,2022-11-19 00:00:00,Bronze,Metal
2765,Lucas Petit,France,Strasbourg,151.79000000000002,19,2024-01-01 00:00:00,2025-11-19 00:00:00,Platinum,Metal
2766,Avery Tremblay,Canada,Mississauga,142.42000000000002,22,2021-06-03 00:00:00,2023-12-07 00:00:00,Platinum,Latin
2767,Karen Flores,USA,Las Vegas,172.57000000000002,27,2020-03-19 00:00:00,2023-04-09 00:00:00,Platinum,Latin
2768,Benjamin Roberts,United Kingdom,Sheffield,33.54,6,2024-01-27 00:00:00,2024-06-19 00:00:00,Bronze,Metal
2769,Isabella Roy,Canada,Brampton,92.08000000000001,16,2019-10-06 00:00:00,2021-04-18 00:00:00,Gold,Latin
2770,Isabella Díaz,Argentina,Mendoza,50.06,7,2024-12-28 00:00:00,2025-06-26 00:00:00,Silver,Latin
2771,Rodrigo Lopes,Brazil,São Paulo,256.94999999999993,30,2021-08-19 00:00:00,2024-05-23 00:00:00,Platinum,Soundtrack
2772,James Davis,USA,Portland,40.52,6,2021-12-12 00:00:00,2022-07-11 00:00:00,Silver,Rock
2773,Sunita Nair,India,Ghaziabad,26.73,5,2020-12-24 00:00:00,2021-05-14 00:00:00,Bronze,Rock
2774,Linda Martin,USA,Jacksonville,43.21,5,2025-05-21 00:00:00,2025-08-27 00:00:00,Silver,Rock
2775,Liam Robinson,Canada,Ottawa,92.61000000000001,12,2024-02-02 00:00:00,2025-02-08 00:00:00,Gold,Pop
2776,Rodrigo Almeida,Brazil,Salvador,70.68,6,2025-04-27 00:00:00,2025-12-24 00:00:00,Gold,Drama
2777,Raphael Bernard,France,Marseille,132.17,18,2023-08-21 00:00:00,2025-05-18 00:00:00,Platinum,Alternative & Punk
2778,Dawid Nowakowski,Poland,Wrocław,58.82,5,2023-12-06 00:00:00,2024-04-09 00:00:00,Silver,Drama
2779,Markus Richter,Germany,Bielefeld,70.45,9,2023-12-09 00:00:00,2024-09-24 00:00:00,Gold,Metal
2780,Ethan Leblanc,Canada,Edmonton,63.650000000000006,8,2022-11-15 00:00:00,2023-07-05 00:00:00,Silver,Rock
2781,Andrew Garcia,USA,Denver,43.21,5,2025-01-03 00:00:00,2025-05-17 00:00:00,Silver,Rock
2782,Mateo Reyes,Mexico,Mérida,34.65,8,2019-08-16 00:00:00,2020-03-28 00:00:00,Bronze,Rock
2783,William Johnson,Canada,Saskatoon,192.0,26,2022-08-04 00:00:00,2025-05-16 00:00:00,Platinum,Rock
2784,Pedro Barbosa,Brazil,Recife,40.03,4,2024-11-14 00:00:00,2025-02-08 00:00:00,Silver,Latin
2785,Amy Hill,USA,Nashville,94.08999999999997,14,2019-10-16 00:00:00,2021-03-16 00:00:00,Gold,Latin
2786,Ananya Rao,India,Pune,176.01,27,2019-10-06 00:00:00,2022-07-02 00:00:00,Platinum,Alternative & Punk
2787,Lucas Robert,France,Nantes,151.35,26,2020-08-02 00:00:00,2023-03-28 00:00:00,Platinum,Easy Listening
2788,Andre Barbosa,Brazil,Curitiba,75.72999999999999,12,2023-12-20 00:00:00,2025-01-12 00:00:00,Gold,Metal
2789,Robert Martin,USA,Austin,81.2,15,2021-11-06 00:00:00,2023-05-12 00:00:00,Gold,Rock
2790,Łukasz Dąbrowski,Poland,Gdańsk,84.41000000000001,16,2021-04-17 00:00:00,2022-09-05 00:00:00,Gold,Metal
2791,Beatriz Gomes,Portugal,Viseu,49.51,8,2023-07-09 00:00:00,2024-03-02 00:00:00,Silver,Blues
2792,Thomas Williams,United Kingdom,London,25.75,4,2019-04-18 00:00:00,2019-08-01 00:00:00,Bronze,Blues
2793,Adrián Romero,Spain,Valencia,77.24000000000001,11,2020-01-02 00:00:00,2021-01-28 00:00:00,Gold,Rock
2794,Maria Martins,Brazil,Campinas,13.41,2,2025-10-27 00:00:00,2025-12-02 00:00:00,Bronze,Rock
2795,Jessica Wilson,USA,New York,15.29,2,2024-02-16 00:00:00,2024-03-19 00:00:00,Bronze,Rock
2796,Lea Bertrand,France,Marseille,53.00000000000001,9,2021-07-28 00:00:00,2022-06-11 00:00:00,Silver,Rock
2797,Barbara Nelson,USA,Austin,48.68,7,2025-01-01 00:00:00,2025-12-23 00:00:00,Silver,Jazz
2798,Baptiste Fournier,France,Strasbourg,100.59999999999998,12,2024-07-16 00:00:00,2025-09-28 00:00:00,Gold,Rock
2799,Suresh Agarwal,India,Mumbai,175.14,25,2022-01-17 00:00:00,2024-07-18 00:00:00,Platinum,Rock
2800,Cynthia Johnson,USA,Phoenix,90.25,13,2024-05-26 00:00:00,2025-07-28 00:00:00,Gold,Rock
2801,Gabriel Pereira,Brazil,Curitiba,24.9,4,2023-08-28 00:00:00,2023-12-05 00:00:00,Bronze,Rock
2802,Eduardo Fernandes,Brazil,São Paulo,66.14,7,2024-11-03 00:00:00,2025-05-02 00:00:00,Gold,Heavy Metal
2803,Emily Wilson,USA,San Diego,49.79,7,2023-06-18 00:00:00,2024-04-09 00:00:00,Silver,Latin
2804,Alba Romero,Spain,Barcelona,53.55,7,2023-07-09 00:00:00,2023-11-21 00:00:00,Silver,R&B/Soul
2805,Chloé Willems,Belgium,Namur,26.47,4,2022-12-08 00:00:00,2023-04-15 00:00:00,Bronze,Metal
2806,Beatriz Ribeiro,Brazil,Porto Alegre,77.78,14,2021-08-18 00:00:00,2023-01-18 00:00:00,Gold,Rock
2807,Jack White,United Kingdom,Sunderland,158.67000000000002,25,2021-12-24 00:00:00,2024-12-12 00:00:00,Platinum,Alternative & Punk
2808,Ondřej Fiala,Czech Republic,Ústí nad Labem,134.28,15,2024-09-04 00:00:00,2025-09-28 00:00:00,Platinum,Electronica/Dance
2809,Mark Williams,USA,Portland,35.550000000000004,4,2024-04-09 00:00:00,2024-07-25 00:00:00,Bronze,Rock
2810,Pavel Novák,Czech Republic,Hradec Králové,82.65,12,2023-08-18 00:00:00,2024-11-15 00:00:00,Gold,Metal
2811,Helena Pereira,Brazil,Belém,,0,,,Bronze,
2812,Harper Johnson,Canada,Toronto,79.98,10,2024-01-28 00:00:00,2024-12-17 00:00:00,Gold,Rock
2813,Abigail Martin,Canada,Halifax,82.17999999999999,15,2019-01-19 00:00:00,2020-09-25 00:00:00,Gold,Alternative & Punk
2814,Diogo Gonçalves,Portugal,Porto,32.71,7,2022-02-19 00:00:00,2022-08-10 00:00:00,Bronze,Jazz
2815,Rodrigo Oliveira,Brazil,Campinas,51.82,10,2024-05-07 00:00:00,2025-06-08 00:00:00,Silver,Alternative & Punk
2816,Sara Russo,Italy,Florence,60.97,10,2022-03-24 00:00:00,2023-03-28 00:00:00,Silver,Alternative & Punk
2817,Stephanie Martin,USA,San Diego,162.96999999999997,28,2020-10-06 00:00:00,2023-05-10 00:00:00,Platinum,Rock
2818,Mark Adams,USA,Los Angeles,32.129999999999995,5,2023-03-24 00:00:00,2023-09-12 00:00:00,Bronze,Latin
2819,Martyna Wojciechowski,Poland,Wrocław,14.3,2,2024-12-17 00:00:00,2025-01-12 00:00:00,Bronze,Latin
2820,Baptiste Martin,France,Rennes,153.73000000000002,27,2021-08-08 00:00:00,2023-11-24 00:00:00,Platinum,Latin
2821,Pavel Procházka,Czech Republic,Ústí nad Labem,95.89,13,2023-11-28 00:00:00,2025-04-01 00:00:00,Gold,Rock
2822,Jack Fortin,Canada,Mississauga,,0,,,Bronze,
2823,Amanda White,USA,Columbus,80.95,11,2024-12-28 00:00:00,2025-11-24 00:00:00,Gold,Metal
2824,Hugo Costa,Portugal,Porto,107.52000000000001,17,2021-10-03 00:00:00,2023-02-07 00:00:00,Platinum,Alternative & Punk
2825,Lea Durand,France,Angers,176.52999999999997,31,2020-02-28 00:00:00,2023-01-25 00:00:00,Platinum,Metal
2826,Martina García,Spain,Murcia,97.41999999999999,14,2024-09-16 00:00:00,2025-09-11 00:00:00,Gold,Rock
2827,Tiago Santos,Portugal,Braga,91.78,14,2023-05-28 00:00:00,2024-10-16 00:00:00,Gold,Hip Hop/Rap
2828,Balázs Juhász,Hungary,Pécs,80.03,11,2022-12-19 00:00:00,2023-10-28 00:00:00,Gold,Metal
2829,Lea Bernard,France,Lyon,104.37,14,2024-04-24 00:00:00,2025-11-26 00:00:00,Platinum,Latin
2830,George Evans,United Kingdom,Manchester,129.92000000000002,19,2022-08-22 00:00:00,2024-07-18 00:00:00,Platinum,Jazz
2831,Diya Gupta,India,Nagpur,167.11,21,2023-11-28 00:00:00,2025-12-13 00:00:00,Platinum,Metal
2832,Amelia Smith,United Kingdom,Brighton,7.45,1,2025-12-28 00:00:00,2025-12-28 00:00:00,Bronze,Alternative & Punk
2833,Olivia Wilson,Canada,Vancouver,57.74000000000001,9,2021-05-08 00:00:00,2022-04-02 00:00:00,Silver,Rock
2834,Micaela Aguirre,Argentina,Mar del Plata,79.96999999999998,9,2025-03-26 00:00:00,2025-12-06 00:00:00,Gold,Alternative & Punk
2835,Amy Nelson,USA,Fort Worth,45.48,4,2024-12-15 00:00:00,2025-04-13 00:00:00,Silver,Jazz
2836,Valentina Fernandes,Brazil,Porto Alegre,38.61,7,2020-11-06 00:00:00,2021-05-26 00:00:00,Bronze,Rock
2837,Klaudia Mazur,Poland,Warsaw,85.50999999999999,11,2024-12-07 00:00:00,2025-09-25 00:00:00,Gold,Rock
2838,James Smith,Australia,Gold Coast,114.31,15,2024-05-19 00:00:00,2025-11-25 00:00:00,Platinum,Rock
2839,Paul Taylor,USA,Charlotte,86.82,11,2023-08-21 00:00:00,2024-05-20 00:00:00,Gold,Rock
2840,Leon Klein,Germany,Essen,85.03,13,2023-06-28 00:00:00,2024-12-01 00:00:00,Gold,Rock
2841,Hugo Martin,France,Nîmes,28.71,5,2019-10-11 00:00:00,2020-02-09 00:00:00,Bronze,Alternative & Punk
2842,Oliver Wright,United Kingdom,Belfast,90.74,13,2024-08-26 00:00:00,2025-11-28 00:00:00,Gold,Rock
2843,Manon Michel,France,Marseille,12.9,2,2024-07-26 00:00:00,2024-09-01 00:00:00,Bronze,Rock
2844,Alice Vieira,Brazil,São Luís,37.06000000000001,7,2022-05-16 00:00:00,2022-12-12 00:00:00,Bronze,Classical
2845,William Bouchard,Canada,London,109.85999999999999,13,2024-12-20 00:00:00,2025-12-16 00:00:00,Platinum,Easy Listening
2846,Raphael Durand,France,Le Havre,38.510000000000005,4,2024-07-02 00:00:00,2024-11-28 00:00:00,Bronze,Rock
2847,Sara Mancini,Italy,Catania,161.24000000000004,26,2021-12-05 00:00:00,2024-09-09 00:00:00,Platinum,Rock
2848,Miguel Carvalho,Brazil,Fortaleza,25.33,4,2025-10-10 00:00:00,2025-12-26 00:00:00,Bronze,Rock
2849,Amanda King,USA,New York,132.52,19,2022-08-15 00:00:00,2024-07-17 00:00:00,Platinum,Rock
2850,Ayaan Agarwal,India,Pune,131.35,17,2023-09-23 00:00:00,2025-09-02 00:00:00,Platinum,Rock
2851,Benjamin Davies,United Kingdom,Sunderland,136.85,19,2023-04-13 00:00:00,2024-12-24 00:00:00,Platinum,Reggae
2852,Inês Alves,Portugal,Porto,83.44,9,2025-02-03 00:00:00,2025-11-16 00:00:00,Gold,Metal
2853,Máté Takács,Hungary,Budapest,133.7,19,2023-08-06 00:00:00,2025-12-14 00:00:00,Platinum,Blues
2854,Lily Evans,United Kingdom,Bradford,54.62,7,2024-11-02 00:00:00,2025-06-05 00:00:00,Silver,Latin
2855,Michael Jones,USA,Indianapolis,82.95,11,2025-01-28 00:00:00,2025-09-10 00:00:00,Gold,Rock
2856,Charles Johnson,USA,Charlotte,28.380000000000003,3,2024-02-08 00:00:00,2024-04-05 00:00:00,Bronze,Rock
2857,Astrid Møller,Denmark,Kolding,29.8,3,2025-04-28 00:00:00,2025-07-20 00:00:00,Bronze,Latin
2858,Mark Hill,USA,Columbus,115.19,13,2024-07-28 00:00:00,2025-12-09 00:00:00,Platinum,Rock
2859,Erzsébet Farkas,Hungary,Érd,10.89,2,2021-01-26 00:00:00,2021-03-03 00:00:00,Bronze,Rock
2860,Joseph Taylor,USA,Chicago,78.76,12,2023-02-26 00:00:00,2024-05-07 00:00:00,Gold,Latin
2861,Mia Schmidt,Germany,Essen,111.31,19,2020-10-13 00:00:00,2022-06-02 00:00:00,Platinum,Rock
2862,Martina Rodríguez,Spain,Murcia,,0,,,Bronze,
2863,Elias Wolf,Germany,Berlin,55.4,5,2022-06-10 00:00:00,2023-01-18 00:00:00,Silver,TV Shows
2864,Daniel Williams,USA,Columbus,38.47,5,2022-09-24 00:00:00,2023-02-18 00:00:00,Bronze,Rock
2865,Louis Jacobs,Belgium,Brussels,69.34,11,2020-03-24 00:00:00,2021-04-15 00:00:00,Gold,Rock
2866,Davi Alves,Brazil,Guarulhos,48.52,9,2020-04-02 00:00:00,2021-02-07 00:00:00,Silver,Rock
2867,Aurora Costa,Italy,Bologna,64.28,9,2023-06-12 00:00:00,2024-05-02 00:00:00,Silver,Metal
2868,Maja Hansen,Denmark,Vejle,23.76,4,2021-06-26 00:00:00,2021-10-13 00:00:00,Bronze,Metal
2869,Nicolás González,Colombia,Barranquilla,77.10000000000001,12,2021-06-15 00:00:00,2022-10-04 00:00:00,Gold,Rock
2870,Pierre Fournier,France,Lille,18.85,3,2023-12-12 00:00:00,2024-03-01 00:00:00,Bronze,Metal
2871,Harry Williams,United Kingdom,Manchester,44.19,5,2024-11-07 00:00:00,2025-04-06 00:00:00,Silver,Latin
2872,Hugo Navarro,Spain,Las Palmas,47.53,10,2020-07-03 00:00:00,2021-06-25 00:00:00,Silver,Rock
2873,Maximiliano Torres,Chile,Talca,38.53,4,2024-11-16 00:00:00,2025-04-13 00:00:00,Bronze,Sci Fi & Fantasy
2874,Benjamin Roberts,United Kingdom,Glasgow,9.9,3,2021-08-24 00:00:00,2021-11-14 00:00:00,Bronze,Latin
2875,Lotte Smit,Netherlands,Amsterdam,79.29,12,2021-12-28 00:00:00,2023-04-17 00:00:00,Gold,Rock
2876,Emma David,France,Toulouse,69.22999999999999,9,2024-11-05 00:00:00,2025-11-18 00:00:00,Gold,Alternative & Punk
2877,Martina Martínez,Spain,Málaga,36.96,6,2021-12-23 00:00:00,2022-11-19 00:00:00,Bronze,Metal
2878,Michael Schröder,Germany,Nuremberg,82.11,13,2020-12-07 00:00:00,2022-04-21 00:00:00,Gold,Pop
2879,Joseph Scott,USA,Louisville,78.58,10,2019-01-17 00:00:00,2019-12-27 00:00:00,Gold,TV Shows
2880,Benjamin Vieira,Brazil,Goiânia,50.49,9,2019-12-15 00:00:00,2020-09-18 00:00:00,Silver,Alternative & Punk
2881,Eva Šimánek,Czech Republic,Prague,,0,,,Bronze,
2882,Bruno Carvalho,Brazil,Rio de Janeiro,44.96,7,2024-01-03 00:00:00,2024-09-20 00:00:00,Silver,Rock
2883,María Navarro,Spain,Barcelona,13.080000000000002,2,2022-06-03 00:00:00,2022-10-22 00:00:00,Bronze,Latin
2884,Robert Hill,USA,Denver,47.459999999999994,7,2024-11-03 00:00:00,2025-07-28 00:00:00,Silver,Latin
2885,Camille Lefebvre,France,Paris,21.78,4,2021-07-28 00:00:00,2021-11-20 00:00:00,Bronze,Rock
2886,Martina Greco,Italy,Turin,228.93000000000004,32,2022-06-08 00:00:00,2025-04-25 00:00:00,Platinum,Pop
2887,Mary Martin,USA,San Diego,64.7,7,2025-04-26 00:00:00,2025-12-01 00:00:00,Silver,Drama
2888,Patrycja Dąbrowski,Poland,Poznań,29.749999999999996,5,2023-04-05 00:00:00,2023-08-24 00:00:00,Bronze,Latin
2889,Manuela Oliveira,Brazil,Curitiba,59.11,7,2025-06-27 00:00:00,2025-12-13 00:00:00,Silver,Rock
2890,Kathleen Johnson,USA,Phoenix,71.23,12,2021-07-24 00:00:00,2022-06-04 00:00:00,Gold,Pop
2891,Jan Fiala,Czech Republic,České Budějovice,66.23,11,2024-10-28 00:00:00,2025-12-03 00:00:00,Gold,Rock
2892,Barbara King,USA,Indianapolis,47.19,5,2025-06-16 00:00:00,2025-12-28 00:00:00,Silver,Rock
2893,Romain Bertrand,France,Reims,152.66,15,2023-04-15 00:00:00,2024-09-15 00:00:00,Platinum,Comedy
2894,Péter Mészáros,Hungary,Székesfehérvár,94.38000000000001,14,2022-07-02 00:00:00,2023-07-12 00:00:00,Gold,Latin
2895,Lucas Clarke,Canada,Vancouver,38.160000000000004,5,2022-03-14 00:00:00,2022-12-06 00:00:00,Bronze,Metal
2896,Ethan Tremblay,Canada,Brampton,160.35000000000002,13,2023-12-12 00:00:00,2025-04-28 00:00:00,Platinum,Drama
2897,Mariana Almeida,Portugal,Funchal,87.81,12,2023-07-03 00:00:00,2024-11-28 00:00:00,Gold,Rock
2898,Lucas Carvalho,Brazil,Belo Horizonte,17.759999999999998,4,2023-12-20 00:00:00,2024-05-26 00:00:00,Bronze,Alternative & Punk
2899,Poppy Robinson,United Kingdom,Belfast,183.79999999999995,31,2020-03-17 00:00:00,2023-01-19 00:00:00,Platinum,Latin
2900,Karen Williams,USA,Baltimore,59.6,8,2025-05-01 00:00:00,2025-12-06 00:00:00,Silver,Rock
2901,Mikael Hämäläinen,Finland,Lahti,15.84,4,2019-10-07 00:00:00,2020-01-02 00:00:00,Bronze,Rock
2902,Felipe Lopes,Brazil,Salvador,15.899999999999999,2,2025-11-04 00:00:00,2025-12-18 00:00:00,Bronze,Metal
2903,Leonardo Lima,Brazil,Porto Alegre,55.21,10,2021-12-02 00:00:00,2023-01-15 00:00:00,Silver,Jazz
2904,Stefan Schäfer,Germany,Nuremberg,115.89,11,2023-07-19 00:00:00,2024-06-14 00:00:00,Platinum,Comedy
2905,Isla Walker,United Kingdom,London,17.88,2,2025-11-19 00:00:00,2025-12-13 00:00:00,Bronze,Metal
2906,Sophia Lee,Canada,Vancouver,85.56,12,2024-04-17 00:00:00,2025-04-05 00:00:00,Gold,Rock
2907,Thomas King,USA,Memphis,80.31000000000002,13,2022-05-28 00:00:00,2023-04-14 00:00:00,Gold,Rock
2908,Natalia Kwiatkowski,Poland,Bydgoszcz,106.26999999999998,11,2024-09-16 00:00:00,2025-10-21 00:00:00,Platinum,Rock
2909,Ethan Vincent,France,Lille,102.09999999999998,15,2024-05-28 00:00:00,2025-11-15 00:00:00,Gold,Rock
2910,Emily Leblanc,Canada,Saskatoon,108.52999999999997,15,2024-03-27 00:00:00,2025-12-26 00:00:00,Platinum,Rock
2911,Lea Durand,France,Nantes,25.330000000000002,3,2025-09-17 00:00:00,2025-11-25 00:00:00,Bronze,Alternative & Punk
2912,Neha Gupta,India,Jaipur,116.94999999999999,19,2020-05-15 00:00:00,2022-04-22 00:00:00,Platinum,Latin
2913,Valeria Sánchez,Spain,Barcelona,40.37,7,2023-07-02 00:00:00,2024-02-13 00:00:00,Silver,Metal
2914,Tim Fischer,Germany,Berlin,47.25000000000001,7,2021-11-02 00:00:00,2022-03-28 00:00:00,Silver,Pop
2915,Lily Brown,United Kingdom,Sunderland,137.6,22,2021-09-06 00:00:00,2024-03-23 00:00:00,Platinum,Electronica/Dance
2916,Ella Thompson,United Kingdom,Birmingham,71.25999999999999,9,2024-05-16 00:00:00,2025-02-21 00:00:00,Gold,Rock
2917,Liam Wilson,Canada,Calgary,77.58000000000001,11,2023-07-22 00:00:00,2024-06-02 00:00:00,Gold,Rock
2918,Lea Müller,Germany,Essen,93.83000000000001,10,2024-08-14 00:00:00,2025-09-24 00:00:00,Gold,Alternative & Punk
2919,Luciana Martínez,Argentina,San Juan,188.09000000000003,30,2022-04-18 00:00:00,2025-03-28 00:00:00,Platinum,Classical
2920,Karen Adams,USA,Austin,,0,,,Bronze,
2921,Valentina Álvarez,Argentina,La Plata,30.69,6,2019-02-04 00:00:00,2019-10-28 00:00:00,Bronze,Rock
2922,Lucas Robinson,Canada,Brampton,93.25000000000001,12,2023-04-10 00:00:00,2024-07-28 00:00:00,Gold,Rock
2923,Emma Martin,Canada,Surrey,62.36999999999999,10,2020-05-11 00:00:00,2021-03-20 00:00:00,Silver,Rock
2924,Ananya Malhotra,India,Surat,39.0,5,2024-05-26 00:00:00,2024-09-28 00:00:00,Bronze,Drama
2925,William White,United Kingdom,Birmingham,12.120000000000001,2,2024-12-02 00:00:00,2025-01-13 00:00:00,Bronze,Blues
2926,Oliver Lee,Canada,Saskatoon,31.29,4,2025-07-16 00:00:00,2025-11-26 00:00:00,Bronze,Jazz
2927,Alexandre David,France,Montpellier,61.4,8,2023-05-14 00:00:00,2024-01-03 00:00:00,Silver,Rock
2928,Charles Adams,USA,Fort Worth,36.64,7,2020-01-06 00:00:00,2020-07-12 00:00:00,Bronze,Metal
2929,Anthony Jackson,USA,Fort Worth,59.92,7,2023-07-02 00:00:00,2024-01-28 00:00:00,Silver,Rock
2930,Liam Durand,France,Le Havre,29.47,5,2023-12-16 00:00:00,2024-09-16 00:00:00,Bronze,Rock
2931,Alexander Magnusson,Sweden,Linköping,49.519999999999996,9,2019-05-01 00:00:00,2020-02-10 00:00:00,Silver,Rock
2932,Filipa Marques,Portugal,Coimbra,52.43,6,2024-07-28 00:00:00,2024-12-10 00:00:00,Silver,TV Shows
2933,Maëlys Claes,Belgium,Leuven,21.78,4,2020-10-11 00:00:00,2021-01-07 00:00:00,Bronze,Rock
2934,Baptiste Bertrand,France,Toulon,6.540000000000001,2,2022-10-02 00:00:00,2022-10-28 00:00:00,Bronze,Rock
2935,Harry White,United Kingdom,Liverpool,29.78,4,2024-11-28 00:00:00,2025-01-26 00:00:00,Bronze,Blues
2936,Tommaso Lombardi,Italy,Naples,65.86999999999999,9,2023-08-28 00:00:00,2024-07-17 00:00:00,Gold,Rock
2937,Wolfgang Hoffmann,Germany,Nuremberg,17.39,1,2025-12-07 00:00:00,2025-12-07 00:00:00,Bronze,Rock
2938,Astrid Larsen,Norway,Drammen,41.72,5,2025-08-27 00:00:00,2025-11-15 00:00:00,Silver,Rock
2939,Andreas Schwarz,Germany,Hanover,42.72,4,2025-09-18 00:00:00,2025-12-15 00:00:00,Silver,Blues
2940,Mila De Groot,Netherlands,Groningen,44.94999999999999,7,2023-10-04 00:00:00,2024-03-24 00:00:00,Silver,Latin
2941,Kevin Anderson,USA,Los Angeles,106.41000000000001,12,2021-07-18 00:00:00,2022-08-09 00:00:00,Platinum,TV Shows
2942,Amanda Moore,USA,Seattle,17.9,2,2020-10-08 00:00:00,2020-11-15 00:00:00,Bronze,TV Shows
2943,Linda Smith,USA,Las Vegas,63.57999999999999,9,2023-07-21 00:00:00,2024-04-03 00:00:00,Silver,Latin
2944,Eduardo Alves,Brazil,São Paulo,44.41,6,2022-05-22 00:00:00,2023-04-12 00:00:00,Silver,Alternative & Punk
2945,Henry Anderson,Australia,Adelaide,97.7,13,2024-04-08 00:00:00,2025-11-10 00:00:00,Gold,Rock
2946,Lucas Alves,Brazil,Manaus,67.05000000000001,7,2025-04-21 00:00:00,2025-12-01 00:00:00,Gold,Rock
2947,Miguel Ferreira,Portugal,Braga,70.91,11,2022-11-11 00:00:00,2024-01-28 00:00:00,Gold,Latin
2948,Vihaan Mishra,India,Bangalore,162.63,22,2023-03-21 00:00:00,2025-12-06 00:00:00,Platinum,Rock
2949,Andre Oliveira,Brazil,Curitiba,58.77000000000001,8,2024-07-10 00:00:00,2024-12-27 00:00:00,Silver,Rock
2950,Noah Scott,Australia,Hobart,26.16,6,2022-03-04 00:00:00,2022-09-20 00:00:00,Bronze,Rock
2951,Emily Green,USA,Las Vegas,30.52,5,2022-09-13 00:00:00,2022-12-19 00:00:00,Bronze,Alternative & Punk
2952,Lea Petit,France,Strasbourg,100.14999999999998,15,2022-02-02 00:00:00,2023-11-24 00:00:00,Gold,Blues
2953,Lukas Mayr,Austria,Innsbruck,31.68,5,2020-10-06 00:00:00,2021-02-14 00:00:00,Bronze,Rock
